start,end,Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3amplitudeLogRelF0_sma3nz
0 days 00:00:07.800000,0 days 00:00:07.820000,0.25679088,-14.737442,28.082863,-0.073913,-0.005224318,13.489779,0.0,0.93372977,-2.6901188,5.957067,27.626352,487.69205,2297.147,-14.160405,1268.6604,-19.674803,2341.6738,-26.296648
0 days 00:00:07.810000,0 days 00:00:07.830000,0.25222275,-14.543729,28.17559,-0.07649206,-0.002785813,13.346377,0.0,1.601181,-2.3167322,9.442825,28.308817,654.98425,1585.1578,-15.019699,1538.1549,-20.160418,2553.8308,-25.27864
0 days 00:00:07.820000,0 days 00:00:07.840000,0.24527341,-13.948964,27.37293,-0.066084094,-0.0047178995,13.36847,0.048480675,2.3590343,-2.0803766,12.55204,29.987831,677.9771,1440.9281,-14.087021,1579.5355,-21.270754,2626.6804,-26.391739
0 days 00:00:07.830000,0 days 00:00:07.850000,0.24676234,-14.287139,25.113245,-0.056150228,-0.0031981943,13.528417,0.048480675,3.1168878,-1.7884852,14.214486,30.414465,673.0041,1316.7113,-14.0592575,1618.8234,-22.29247,2658.6458,-27.103348
0 days 00:00:07.840000,0 days 00:00:07.860000,0.2507669,-14.855613,24.944769,-0.05736425,-0.0063133724,13.739278,0.0,2.8038597,-2.6249142,13.410815,31.072153,620.32855,1361.795,-13.82227,1528.6652,-23.433182,2571.6018,-28.188364
0 days 00:00:07.850000,0 days 00:00:07.870000,0.25639248,-15.836147,25.759148,-0.050024588,-0.0044307723,13.756591,0.021365892,2.4004292,-4.2002954,12.19782,31.474863,587.40027,1466.25,-12.420795,1494.4811,-21.423319,2518.7642,-27.890373
0 days 00:00:07.860000,0 days 00:00:07.880000,0.2649453,-18.111006,28.737715,-0.055555973,-0.0089469105,13.672214,0.0,2.1667268,-5.402204,12.039531,29.855696,535.793,1646.9164,-9.406205,1457.2417,-16.754217,2483.8032,-23.695435
0 days 00:00:07.870000,0 days 00:00:07.890000,0.26099935,-17.1925,28.978836,-0.028911067,-0.009231404,14.057457,0.012896302,2.3364546,-5.7488227,14.967064,28.916037,313.3672,1676.7819,-5.00834,1230.5005,-9.868695,2205.5322,-19.2434
0 days 00:00:07.880000,0 days 00:00:07.900000,0.26637635,-15.698483,27.758776,-0.026232848,-0.011523877,13.942088,0.012896302,2.5061827,-5.4908566,16.63444,28.360374,360.83328,1598.4176,-69.44783,1273.979,-71.62693,2213.139,-77.98871
0 days 00:00:07.890000,0 days 00:00:07.910000,0.2698161,-14.772584,27.975515,-0.029323554,-0.006829445,13.498755,0.012896302,2.5061827,-4.6178727,0.0,0.0,359.1083,1553.103,-71.02831,1284.4689,-75.42368,2272.0037,-81.35764
0 days 00:00:07.900000,0 days 00:00:07.920000,0.27440986,-16.471004,28.335054,-0.065767586,-0.0037114935,13.156338,0.0304804,2.1745195,-3.496781,11.975189,30.757471,567.80634,1480.8177,-75.41889,1520.6035,-80.44409,2644.6936,-85.20745
0 days 00:00:07.910000,0 days 00:00:07.930000,0.27497575,-15.987432,28.266424,-0.06728129,0.00038468998,13.441551,0.05364117,1.4773957,-2.163504,11.963687,32.276424,809.73944,1389.861,-13.330838,1812.8438,-21.443037,3038.6804,-28.267084
0 days 00:00:07.920000,0 days 00:00:07.940000,0.2834989,-15.589119,27.699316,-0.059186846,-0.0017095953,14.125909,0.061945256,0.9133772,-1.9904426,11.963956,32.424587,848.12646,1386.525,-12.843826,1857.5817,-19.210232,3133.8489,-27.168655
0 days 00:00:07.930000,0 days 00:00:07.950000,0.29461095,-12.969913,25.433992,-0.027687604,0.00074406917,14.046204,0.06009359,0.68102175,-2.239076,75.91267,31.288755,582.5697,1596.8291,-10.233256,1582.4847,-16.255266,2733.4402,-24.390543
0 days 00:00:07.940000,0 days 00:00:07.960000,0.3017175,-13.99883,26.202255,-0.027820975,-0.0005048831,13.762929,0.0,0.88910913,-1.7861868,76.597946,28.968328,231.26343,1821.1421,-2.904784,1221.1676,-13.31869,2335.3936,-21.365402
0 days 00:00:07.950000,0 days 00:00:07.970000,0.29475525,-14.785603,26.931679,-0.02902817,-0.00060024596,13.407788,0.09380357,0.6853106,-1.5997175,76.75004,31.663641,544.33203,1644.4581,-6.6721473,1433.5137,-16.412766,2462.4084,-24.477404
0 days 00:00:07.960000,0 days 00:00:07.980000,0.28768843,-16.588387,28.368364,-0.046591688,-0.008372857,13.150993,0.09380357,0.48151216,-1.894476,14.810715,32.021492,610.3907,1596.0687,-7.0132565,1541.23,-18.523247,2551.8904,-25.895685
0 days 00:00:07.970000,0 days 00:00:07.990000,0.28058603,-17.885344,29.52862,-0.06199357,-0.0083064055,12.947011,0.0,0.38469863,-2.8839684,16.338808,34.515354,904.8882,1383.6058,-14.546166,1818.1964,-21.37512,2821.1628,-28.680948
0 days 00:00:07.980000,0 days 00:00:08,0.28043377,-16.528833,29.169502,-0.056291357,-0.0065805693,13.023392,0.006830412,0.5666658,-2.794564,15.511688,32.52243,610.8563,1368.8595,-10.714921,1588.4062,-18.500277,2551.289,-25.921804
0 days 00:00:07.990000,0 days 00:00:08.010000,0.28008297,-15.698977,30.051153,-0.04933623,-0.0038248505,12.993323,0.0,1.6344851,-1.9510142,14.30174,31.656546,600.2547,1244.4816,-8.647411,1508.5254,-16.62052,2534.2917,-23.163086
0 days 00:00:08,0 days 00:00:08.020000,0.26744696,-14.193606,29.601936,-0.03804579,-0.007672433,13.343975,0.07037898,1.4456569,-1.6525011,12.507717,29.363543,404.25488,1283.1187,-5.9798965,1273.6088,-13.261635,2280.1023,-19.243176
0 days 00:00:08.010000,0 days 00:00:08.030000,0.25874108,-13.9951105,27.923086,-0.0286031,-0.010953695,13.471824,0.07037898,1.2568288,-2.369427,12.37546,28.583094,410.03384,1393.3131,-71.055824,1259.6201,-75.857185,2279.336,-78.69022
0 days 00:00:08.020000,0 days 00:00:08.040000,0.25212514,-14.825389,27.03717,-0.025752524,-0.012557875,13.669212,0.0,0.4149644,-3.0662982,0.0,0.0,586.6768,1487.8099,-76.36869,1465.7689,-78.894936,2532.4932,-83.687355
0 days 00:00:08.030000,0 days 00:00:08.050000,0.25015652,-17.986366,28.177614,-0.036176026,-0.011969102,13.603194,0.05318104,0.64778024,-2.7108395,16.16312,38.48899,864.0339,1633.6134,-80.07733,1730.6376,-81.71014,2943.3167,-88.66587
0 days 00:00:08.040000,0 days 00:00:08.060000,0.24633157,-20.08864,30.895218,-0.06247856,-0.009455771,13.468677,0.0,0.61104184,-2.0678527,77.77541,37.22875,1076.4257,1498.3685,-19.78746,1957.2246,-22.81986,3228.363,-32.41527
0 days 00:00:08.050000,0 days 00:00:08.070000,0.24825227,-19.382536,32.528713,-0.05310957,-0.00518549,13.388116,0.01591787,0.5664308,-1.2941833,78.227844,34.985996,1123.5029,1459.067,-19.939398,1943.688,-24.767027,3173.8418,-32.506737
0 days 00:00:08.060000,0 days 00:00:08.080000,0.24881625,-17.92202,32.38158,-0.04784338,-0.0060795625,13.194188,0.01591787,0.5218198,-0.9169211,76.621284,33.05055,837.6893,1365.5153,-19.60162,1717.6871,-25.538033,2838.1199,-32.295086
0 days 00:00:08.070000,0 days 00:00:08.090000,0.2405717,-17.44266,31.549994,-0.0303616,-0.008884135,13.158925,0.0,1.2763263,-1.588466,12.7826605,30.891699,619.923,1403.9039,-15.528431,1507.2417,-25.900383,2560.8186,-29.754583
0 days 00:00:08.080000,0 days 00:00:08.100000,0.21383531,-18.913673,31.2837,-0.04478605,-0.016259918,13.221264,0.03155911,1.8058895,-6.4741387,10.502854,29.192297,494.76035,1564.598,-12.444125,1556.0258,-23.402395,2656.4778,-25.825922
0 days 00:00:08.090000,0 days 00:00:08.110000,0.2021993,-20.411758,30.297888,-0.045971513,-0.019128827,13.333616,0.0,2.3354528,-9.618122,9.999903,27.801485,546.90845,1627.7466,-73.62439,1657.8755,-82.26083,2782.9062,-82.15921
0 days 00:00:08.100000,0 days 00:00:08.120000,0.21949267,-20.31955,28.717108,-0.0565026,-0.020014854,0.0,0.0,0.0,0.0,0.0,0.0,868.188,1655.9342,-78.76603,1947.2037,-80.36767,3077.8523,-80.56945
0 days 00:00:08.110000,0 days 00:00:08.130000,0.24810337,-19.900412,27.261469,-0.06133906,-0.018291185,12.708935,0.0,0.0,-8.380157,103.50297,21.305382,768.6109,1443.453,-77.841255,1799.2186,-81.75179,2861.6262,-80.88285
0 days 00:00:08.120000,0 days 00:00:08.140000,0.2701552,-17.715834,26.504381,-0.05015223,-0.018447174,12.604785,0.0,0.0,-7.430491,74.998795,22.892166,720.8199,1254.3121,-15.304111,1796.6556,-23.622889,2809.6511,-22.527273
0 days 00:00:08.130000,0 days 00:00:08.150000,0.26200488,-16.465258,24.016535,-0.047874123,-0.019421441,13.163304,0.0,0.0,-5.439278,75.61608,25.03492,387.4707,1267.2485,-10.752004,1593.0804,-25.367668,2661.9163,-24.14704
0 days 00:00:08.140000,0 days 00:00:08.160000,0.25314835,-16.47503,22.444847,-0.045410883,-0.019216744,13.574748,0.0,0.0,-5.9754615,12.2416315,27.574854,394.09302,1252.5547,-11.85402,1616.3561,-26.28869,2769.7434,-26.312881
0 days 00:00:08.150000,0 days 00:00:08.170000,0.23636466,-16.389349,21.35061,-0.057417583,-0.0204133,14.095222,0.0,0.0,-10.672225,10.794961,27.921358,386.93298,1408.993,-12.421361,1623.2441,-28.163046,2478.7043,-27.642525
0 days 00:00:08.160000,0 days 00:00:08.180000,0.22386391,-17.115248,21.899612,-0.04672547,-0.018008722,15.045543,0.0,1.6317463,-9.347693,11.834515,28.329063,386.3644,1410.9266,-76.194885,1673.8623,-86.83936,2225.3972,-86.40362
0 days 00:00:08.170000,0 days 00:00:08.190000,0.20937268,-19.16934,25.323847,-0.045615803,-0.020675635,16.145365,0.0,1.6317463,-9.836406,0.0,0.0,400.56015,1448.84,-73.838905,1734.2983,-85.60778,2271.7446,-88.65286
0 days 00:00:08.180000,0 days 00:00:08.200000,0.19474101,-21.807047,28.137468,-0.04509254,-0.02054785,17.361555,0.0,1.6317463,-5.113683,14.939788,37.431683,513.88934,1379.998,-73.68361,1800.899,-81.726715,2671.4138,-89.20587
0 days 00:00:08.190000,0 days 00:00:08.210000,0.18485598,-24.151031,30.844736,-0.06184874,-0.026075127,17.325092,0.0,1.1118386,-5.688391,12.392166,36.90456,671.38544,1286.7052,-10.126042,1852.5887,-21.302198,3035.5957,-32.166363
0 days 00:00:08.200000,0 days 00:00:08.220000,0.17962675,-22.420206,27.863443,-0.054349706,-0.023280239,17.271965,0.103891276,0.59193087,-3.9415743,7.685217,32.488796,667.0174,1369.903,-8.837991,1666.4718,-18.616903,2671.7927,-27.017494
0 days 00:00:08.210000,0 days 00:00:08.230000,0.17579807,-22.060356,27.554895,-0.0449331,-0.020467842,17.060814,0.0,0.33388186,-3.721244,3.8625166,31.623266,607.13135,1445.6757,-8.781355,1677.749,-19.634119,2854.6123,-27.007883
0 days 00:00:08.220000,0 days 00:00:08.240000,0.18450022,-23.185019,30.256075,-0.045797776,-0.013167334,16.88812,0.099868596,0.5957405,-6.488571,1.2616848,28.66598,632.2671,1482.9606,-11.30043,1711.5176,-21.309706,2901.9934,-26.911835
0 days 00:00:08.230000,0 days 00:00:08.250000,0.1909868,-26.367853,36.078236,-0.055123627,-0.012880672,15.40274,0.099868596,0.8575992,-7.8169575,-1.3221182,28.63591,614.7265,1451.9283,-12.265109,1814.9248,-23.40439,3086.7092,-29.541601
0 days 00:00:08.240000,0 days 00:00:08.260000,0.19926572,-25.079544,35.594494,-0.04558591,-0.010462724,15.495923,0.099868596,0.8575992,-6.3788886,1.0762482,27.811737,556.9012,1303.9808,-9.879113,1612.1136,-23.687635,2691.4863,-28.664469
0 days 00:00:08.250000,0 days 00:00:08.270000,0.18592821,-24.083817,35.673843,-0.03865884,-0.01744189,18.397226,0.099868596,0.8575992,-1.7018652,2.7224255,25.43852,389.2942,1508.273,-8.710757,1367.3827,-25.795517,2436.196,-30.049044
0 days 00:00:08.260000,0 days 00:00:08.280000,0.17890786,-22.855108,34.631878,-0.032742634,-0.01936431,18.58168,0.099868596,0.8575992,-0.45034763,6.585415,29.286066,500.93884,1590.484,-11.318489,1531.5824,-26.279694,2566.1184,-30.657051
0 days 00:00:08.270000,0 days 00:00:08.290000,0.17424573,-26.357271,39.128754,-0.06549973,-0.02089663,17.285494,0.099868596,0.8575992,-1.5921041,6.306942,30.172586,691.51416,2214.3079,-15.242629,1621.796,-24.813574,2746.6716,-29.384314
0 days 00:00:08.280000,0 days 00:00:08.300000,0.17646326,-27.172943,38.41698,-0.07981822,-0.019429732,13.338249,0.14179237,2.0386536,-3.6897736,71.82929,33.362255,718.93896,2113.4185,-13.332127,1807.7374,-21.487604,2973.3362,-25.61278
0 days 00:00:08.290000,0 days 00:00:08.310000,0.17144419,-25.604795,36.869476,-0.079506814,-0.014876693,13.603493,0.18371616,3.2197082,-4.2917786,136.69177,29.408426,606.87213,1933.0084,-10.098793,1597.6206,-20.803629,2774.214,-22.580406
0 days 00:00:08.300000,0 days 00:00:08.320000,0.17480922,-22.563606,32.364697,-0.058263313,-0.01333636,13.854829,0.22563992,4.4007626,-4.997415,200.92732,24.679056,667.5024,1442.1373,-10.446855,1778.3346,-19.992254,2852.3381,-20.641777
0 days 00:00:08.310000,0 days 00:00:08.330000,0.20085382,-21.736855,30.734459,-0.027118908,-0.010114367,14.208436,0.15752177,4.3275166,-5.0591025,131.08768,17.188982,620.16296,1402.3522,-7.728867,1653.7461,-18.643692,2619.0012,-16.818047
0 days 00:00:08.320000,0 days 00:00:08.340000,0.26069555,-21.408342,28.893427,-0.00788241,-0.013749232,14.268928,0.12346268,4.2542706,-5.788801,58.28377,8.520962,611.98065,1437.3092,-6.1220818,1670.375,-14.122067,2714.9126,-12.71642
0 days 00:00:08.330000,0 days 00:00:08.350000,0.3208319,-20.129921,27.368723,-0.00097151194,-0.01682482,20.927523,0.0,3.5902622,-2.015914,-9.82318,3.5041287,373.08447,1313.7643,-1.6596346,1481.2028,-12.910125,2539.6428,-10.202277
0 days 00:00:08.340000,0 days 00:00:08.360000,0.3952233,-15.667725,22.28962,0.0031697734,-0.016672244,27.429903,0.5114135,3.2193778,2.1582286,-9.109428,2.0551155,373.81216,1269.3712,-3.3547304,1502.1796,-12.008568,2595.305,-9.278459
0 days 00:00:08.350000,0 days 00:00:08.370000,0.5370021,-10.093381,16.455637,-0.00787002,-0.017860845,34.080196,0.34530517,2.5141413,7.5170403,-5.760532,2.59008,392.64694,1221.2865,-5.425644,1501.4532,-15.795445,2477.4734,-8.015724
0 days 00:00:08.360000,0 days 00:00:08.380000,0.7202916,-5.8633857,10.865806,0.00103419,-0.020567065,34.060566,0.021676542,2.3309934,8.935687,-7.2425456,1.284015,390.7109,1142.7804,-4.211834,1469.8383,-17.593958,2367.7546,-5.4958496
0 days 00:00:08.370000,0 days 00:00:08.390000,0.90170735,-4.2996106,8.524653,9.802325e-05,-0.027818963,34.042095,0.01573166,1.8100209,9.335102,-7.700079,1.1552442,411.44946,981.5264,-3.3557718,1467.5928,-19.847776,2274.9143,-4.511016
0 days 00:00:08.380000,0 days 00:00:08.400000,0.99646777,-5.3049927,7.7610917,0.026843404,-0.030282771,34.034016,0.01253963,1.2916907,9.004493,-7.31258,2.826971,406.07678,907.4676,-3.073624,1477.3145,-21.465536,2285.5254,-5.900595
0 days 00:00:08.390000,0 days 00:00:08.410000,1.0220109,-6.41328,8.309895,0.040329862,-0.03506433,34.03611,0.0031657575,0.8309347,8.13927,-5.82418,5.75823,407.46863,882.4797,-3.005748,1499.2549,-24.318209,2285.1826,-8.763978
0 days 00:00:08.400000,0 days 00:00:08.420000,0.98337865,-8.263099,9.656465,0.032422952,-0.03594729,34.03247,0.0025881093,0.40844938,7.501728,-3.3334982,10.302533,413.76965,897.0285,-2.6645935,1548.6454,-28.171831,2258.2761,-12.967126
0 days 00:00:08.410000,0 days 00:00:08.430000,0.9039333,-10.36274,11.4762,-0.0028393094,-0.037343327,34.040436,0.0024389923,0.4567918,7.710217,-0.1964999,16.871351,424.49277,914.696,-2.0606782,1644.0409,-31.17714,2214.0574,-18.932032
0 days 00:00:08.420000,0 days 00:00:08.440000,0.82430905,-12.842391,15.012688,-0.023642669,-0.03386909,34.072636,0.0041076546,0.60142094,8.469388,3.3038251,24.544565,435.32816,987.7929,-1.5076232,1770.9559,-33.04898,2105.175,-26.052187
0 days 00:00:08.430000,0 days 00:00:08.450000,0.7612763,-14.815038,17.301065,0.0015552876,-0.03222166,34.11611,0.0063531823,0.76475376,8.749363,7.11828,27.209639,439.1002,1096.7457,-1.4805571,1681.9642,-32.216694,2093.0552,-28.690195
0 days 00:00:08.440000,0 days 00:00:08.460000,0.70234793,-16.41294,20.285543,0.023185467,-0.027722446,34.128017,0.007678094,0.8191624,8.15337,11.147244,26.444109,427.2936,1165.7745,-2.1577914,1672.2772,-33.340435,2119.0305,-28.6019
0 days 00:00:08.450000,0 days 00:00:08.470000,0.63739246,-17.939478,22.214205,0.023958573,-0.020611942,34.067062,0.008859017,0.73052484,7.2467284,14.343448,23.350832,407.4131,1207.7705,-3.196757,1537.3253,-33.7163,2262.3838,-26.54759
0 days 00:00:08.460000,0 days 00:00:08.480000,0.5632163,-19.095499,23.024195,-0.0059236786,-0.013973058,34.00827,0.01216733,0.74406934,6.8364773,16.62692,22.398275,396.42142,1236.6942,-3.806908,1544.936,-34.92447,2274.0369,-26.205183
0 days 00:00:08.470000,0 days 00:00:08.490000,0.5003998,-19.839182,24.626719,-0.016303683,-0.009145285,34.017513,0.03142179,0.94926566,7.0813866,18.430283,22.001434,381.76672,1260.8698,-3.2984288,1418.6533,-32.801716,2309.071,-25.299866
0 days 00:00:08.480000,0 days 00:00:08.500000,0.46670154,-19.15284,23.290472,-0.006945854,-0.0045905863,34.082306,0.04445776,1.1508895,7.4758472,20.545565,21.40703,355.4324,1418.9054,-2.778265,1500.703,-28.57932,2210.9216,-23.327612
0 days 00:00:08.490000,0 days 00:00:08.510000,0.46829987,-17.508135,21.805532,0.010012261,-0.0022055174,34.10565,0.07809713,1.1576517,8.042504,22.108223,22.553095,349.80453,1372.9884,0.0,1567.6895,-26.03813,2243.4092,-23.006426
0 days 00:00:08.500000,0 days 00:00:08.520000,0.4863731,-17.532211,21.432846,0.020282915,-0.001557914,33.99389,0.06338755,1.0060962,8.314785,22.383661,25.148361,361.31827,1440.3529,0.9435904,1620.5361,-24.57253,2156.2153,-24.587706
0 days 00:00:08.510000,0 days 00:00:08.530000,0.49894288,-17.87005,23.688454,0.025869517,-0.0004096475,33.754658,0.06816373,0.649543,7.9083257,21.283178,28.586344,377.58447,1385.8379,1.0233331,1547.67,-26.489777,2171.4895,-27.563011
0 days 00:00:08.520000,0 days 00:00:08.540000,0.49426606,-19.293516,29.585457,0.021406518,0.0010781004,33.45492,0.03194911,0.8589174,6.3209763,19.672638,31.437994,373.96408,1379.8843,0.5531812,1479.2777,-28.443571,2204.5154,-30.884811
0 days 00:00:08.530000,0 days 00:00:08.550000,0.4796996,-20.112993,31.977173,0.010172782,-0.00075445435,33.186275,0.028211303,0.706913,3.707785,17.76229,33.008442,375.5463,1308.1339,-0.28264642,1447.1737,-27.584768,2296.8606,-33.291092
0 days 00:00:08.540000,0 days 00:00:08.560000,0.44839513,-20.038992,32.832264,-0.0074882116,-0.006201955,26.644438,0.23264332,1.1858872,0.74066824,10.776466,30.147024,384.28555,1230.9086,-0.22580583,1400.3516,-24.412115,2325.6035,-30.89961
0 days 00:00:08.550000,0 days 00:00:08.570000,0.40588176,-19.359911,30.88801,-0.027374275,-0.0055961157,20.077187,0.23499943,1.4851679,-2.0266128,4.7980638,26.923738,373.05576,1268.1273,-0.32337627,1369.3643,-19.362577,2296.2139,-27.651962
0 days 00:00:08.560000,0 days 00:00:08.580000,0.38167524,-17.499937,28.20019,-0.03289019,-0.0060465257,13.621387,0.34776863,2.0822995,-4.4072213,-0.34500122,21.718225,360.7583,1371.7954,-1.0346377,1316.848,-16.904467,2241.6335,-21.711258
0 days 00:00:08.570000,0 days 00:00:08.590000,0.3556156,-15.66423,25.15998,-0.028679548,-0.0024991028,13.531077,0.0,2.314882,-5.581531,-0.2680615,22.767212,618.23236,1351.8374,-4.8084726,1574.7311,-13.393256,2572.9268,-21.934065
0 days 00:00:08.580000,0 days 00:00:08.600000,0.3490499,-15.444968,25.871195,-0.028051922,-0.006717323,19.934904,0.0,2.2263334,-3.3493207,-2.8161986,16.757656,596.11395,1485.2252,-6.6935678,1575.6051,-7.9254513,2604.1108,-15.646642
0 days 00:00:08.590000,0 days 00:00:08.610000,0.33909866,-13.486014,23.513254,-0.014076845,-0.0061980425,26.204803,1.0,2.137785,-0.623638,-5.879624,17.554283,814.7061,1419.3754,0.0,1752.7305,-1.1561371,2929.1697,-15.749985
0 days 00:00:08.600000,0 days 00:00:08.620000,0.46886173,-11.221352,20.924805,-0.013582309,-0.008209222,32.451263,0.6797281,2.8187714,2.2420456,-8.889096,7.7689533,553.34344,1440.8834,-2.1344082,1456.5104,1.6636101,2552.3503,-6.198897
0 days 00:00:08.610000,0 days 00:00:08.630000,0.79168636,-7.342317,16.252365,0.01960355,-0.009684955,32.292133,0.35304484,3.80828,3.1975625,-11.688919,1.2567917,568.5473,1284.798,-4.134709,1448.939,0.7805667,2442.2708,-2.4522135
0 days 00:00:08.620000,0 days 00:00:08.640000,1.1825161,-4.4858246,15.265971,0.018193588,-0.01524154,32.197144,0.022826634,4.188464,4.8723717,-14.620002,-11.460487,341.91122,1228.026,-5.9583697,1271.3588,-2.1403887,2081.3577,5.5021176
0 days 00:00:08.630000,0 days 00:00:08.650000,1.4918009,-2.7998574,13.147548,0.017808983,-0.024801953,32.158978,0.034405816,3.2919881,6.648952,-16.228636,-15.189916,350.38034,1128.684,-8.900085,1292.0377,-1.2320348,2102.2766,6.2898307
0 days 00:00:08.640000,0 days 00:00:08.660000,1.6010205,-2.2378645,10.711268,-0.013041921,-0.029291684,32.156887,0.030963123,1.9339949,7.7234216,-16.614347,-14.72288,383.2955,1015.50226,-8.600951,1329.5167,-1.2150657,2141.3733,6.1219287
0 days 00:00:08.650000,0 days 00:00:08.670000,1.6393598,-3.2903721,8.786633,-0.026418498,-0.033492982,32.171886,0.02869419,0.89658886,7.9767647,-16.61999,-12.302505,405.64316,932.2395,-7.031788,1377.3345,-3.0730665,2194.617,5.270716
0 days 00:00:08.660000,0 days 00:00:08.680000,1.6100343,-4.8102827,9.391754,-0.022594163,-0.03366636,32.202038,0.0049567786,0.5811884,7.053657,-16.448957,-9.455199,397.95755,913.05316,-5.5120735,1427.2725,-8.748936,2251.6003,3.9431248
0 days 00:00:08.670000,0 days 00:00:08.690000,1.5938517,-4.852826,7.9259706,-0.021650866,-0.040085528,32.307606,0.0023046592,0.51372916,5.4921055,-13.712886,-4.5406156,392.3514,898.993,-2.5551746,1483.0557,-13.282467,2316.2131,1.9854411
0 days 00:00:08.680000,0 days 00:00:08.700000,1.5425874,-4.6287436,6.60366,-0.018599058,-0.04448777,32.589207,0.0024636153,0.6512589,4.2925124,-9.106399,1.6916256,393.1831,853.5124,1.5084349,1531.6538,-15.367143,2386.1113,-0.18319051
0 days 00:00:08.690000,0 days 00:00:08.710000,1.5157722,-4.6486707,5.8076873,-0.016434163,-0.04646942,32.8969,0.0037661481,0.7054073,4.2629704,-4.380172,7.636602,395.80777,837.23175,5.3863144,1555.4469,-17.303492,2423.99,-2.2502868
0 days 00:00:08.700000,0 days 00:00:08.720000,1.4512705,-5.7279563,7.2506003,-0.0061413324,-0.044565033,33.14142,0.006792245,0.78164226,4.4025264,-0.6095397,13.021922,395.18945,829.41205,8.679278,1568.0166,-17.699724,2436.639,-4.3426437
0 days 00:00:08.710000,0 days 00:00:08.730000,1.3829159,-6.7151256,8.528895,0.0120133,-0.040620726,33.328487,0.009963591,0.81461406,4.1659155,2.9714336,16.95613,387.5603,887.31573,11.557495,1584.4567,-18.697657,2400.779,-5.3986335
0 days 00:00:08.720000,0 days 00:00:08.740000,1.2828223,-8.252712,10.493954,0.027367657,-0.042650912,33.555645,0.010639786,0.6433423,3.2962303,4.126682,19.335375,386.3732,919.9029,13.288119,1599.392,-17.330404,2353.3162,-6.0472565
0 days 00:00:08.730000,0 days 00:00:08.750000,1.1334432,-9.61288,11.3767805,0.043068152,-0.045135994,33.788746,0.012023461,0.55027485,2.2705996,3.5216424,18.50202,382.10352,980.9458,13.0336075,1600.293,-15.8274765,2277.6357,-5.468414
0 days 00:00:08.740000,0 days 00:00:08.760000,0.94808847,-11.804009,14.398253,0.037458908,-0.04729538,33.886917,0.011770422,0.53087455,1.8076096,1.815732,17.625534,397.85962,1011.5627,-58.71451,1638.3019,-76.556526,2240.6885,-70.46487
0 days 00:00:08.750000,0 days 00:00:08.770000,0.755848,-12.116413,14.337051,0.034332126,-0.04345806,0.0,0.0,0.0,0.0,0.0,0.0,407.25952,1020.5662,-62.05829,1630.0111,-77.16713,2248.171,-70.54296
0 days 00:00:08.760000,0 days 00:00:08.780000,0.6335719,-10.641799,13.250668,0.018485978,-0.039511595,13.358177,0.0,0.0,-3.8253763,9.449869,11.526737,412.8226,954.4231,-64.8231,1606.5436,-79.676674,2305.6677,-71.74043
0 days 00:00:08.770000,0 days 00:00:08.790000,0.55197257,-10.583236,13.030427,0.012214854,-0.039268825,13.247807,0.0,0.0,-4.682092,11.1454315,12.621219,409.7035,914.0125,2.3412821,1547.5658,-18.227325,2336.6614,-7.6923065
0 days 00:00:08.780000,0 days 00:00:08.800000,0.47659186,-10.497734,12.152936,-0.0122872405,-0.03673584,13.186359,0.0,0.0,-5.70515,12.734313,14.954739,420.82297,929.26196,-0.87816745,1565.4658,-16.253824,2316.0637,-9.4904375
0 days 00:00:08.790000,0 days 00:00:08.810000,0.4204917,-12.759605,13.336719,-0.01470432,-0.0341152,13.662888,0.0,0.0,-6.3869915,11.680814,14.547055,433.0856,1045.3783,-3.0488853,1622.4492,-10.592933,2302.6167,-9.377449
0 days 00:00:08.800000,0 days 00:00:08.820000,0.3651177,-14.663712,15.412036,-0.017462762,-0.033496857,13.980798,0.0,0.0,-6.382725,10.252943,14.415492,442.06644,1078.0919,-70.213264,1653.1005,-72.04228,2326.4954,-73.425575
0 days 00:00:08.810000,0 days 00:00:08.830000,0.37741527,-14.484738,17.40259,-0.022195786,-0.030599006,0.0,0.0,0.0,0.0,0.0,0.0,431.18872,1132.9487,-66.45467,1581.0028,-67.943474,2323.2764,-67.64387
0 days 00:00:08.820000,0 days 00:00:08.840000,0.4257406,-10.567697,15.557563,-0.025565036,-0.028518267,31.623264,0.0,0.0,-1.9521308,-5.5318627,-0.45173836,422.11084,1075.2163,-62.619064,1473.4794,-68.64048,2252.9778,-64.29664
0 days 00:00:08.830000,0 days 00:00:08.850000,0.5579048,-4.165343,12.781854,-0.01932505,-0.025470475,32.650993,0.0,4.121448,-0.36272207,-5.1686487,1.9749163,412.0603,1049.3708,6.979322,1374.2643,-4.1351943,2155.8594,3.02567
0 days 00:00:08.840000,0 days 00:00:08.860000,0.7015922,-2.026079,10.293248,-0.0056438297,-0.031610418,34.617893,0.0,4.121448,2.0328474,-4.7221828,7.6397643,415.1622,950.4929,7.2985244,1355.4547,-5.9892426,2119.7502,-0.3412396
