start,end,Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,spectralFlux_sma3,mfcc1_sma3,mfcc2_sma3,mfcc3_sma3,mfcc4_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2bandwidth_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3bandwidth_sma3nz,F3amplitudeLogRelF0_sma3nz
0 days 00:00:05.310000,0 days 00:00:05.330000,0.31738243,-9.228701,16.67589,0.010605148,-0.03430298,0.110518,38.469147,-8.689462,2.6487405,13.219523,31.750093,0.03727468,2.2925413,2.1255455,-4.9513793,-5.8091493,442.40207,1056.1493,-7.2455673,1532.0713,866.75726,-8.215835,2286.526,1462.7861,-3.6913548
0 days 00:00:05.320000,0 days 00:00:05.340000,0.3359468,-7.152397,12.0843725,-0.012521262,-0.03381954,0.115836106,39.045097,-12.004706,0.07589958,17.826647,31.565714,0.026390232,1.5519975,1.8533468,-1.4523255,-4.1926193,452.3109,975.45386,-3.7441418,1519.8291,845.5086,-5.528328,2279.9802,1167.2767,-1.0038482
0 days 00:00:05.330000,0 days 00:00:05.350000,0.3579915,-5.855451,7.8494496,-0.023418376,-0.03061463,0.116333015,40.234833,-13.314926,-0.9019683,20.934832,31.41274,0.008909245,1.4583262,2.0367575,2.0053394,-3.2474916,452.80298,938.47235,-3.289543,1518.2074,794.4266,0.5008447,2285.5754,1120.4418,1.963288
0 days 00:00:05.340000,0 days 00:00:05.360000,0.36869276,-4.0194373,4.3746476,-0.018082099,-0.029095633,0.102743864,40.098526,-14.443546,0.08375304,21.344988,31.315704,0.006524796,0.7413196,2.513922,4.426229,-2.8803904,447.4243,1013.6387,-4.915358,1471.4135,913.16693,-0.30892944,2199.39,987.6868,2.3912616
0 days 00:00:05.350000,0 days 00:00:05.370000,0.3602158,-2.842921,2.351064,-0.013163973,-0.023180587,0.09757467,38.758728,-16.077261,-0.5470523,19.375002,31.25939,0.0064589926,0.5717688,2.9648304,5.591128,-2.6670465,441.43176,1060.1753,-4.6444926,1447.7827,966.73004,-0.07357534,2180.2954,952.56903,3.6136816
0 days 00:00:05.360000,0 days 00:00:05.380000,0.35814083,-3.6651382,4.163522,-0.02108188,-0.020477988,0.100424826,38.71269,-16.78301,-1.0601522,17.446806,31.20191,0.00655779,0.7824781,3.159539,5.607828,-2.4422073,446.634,1093.0181,-4.111618,1445.0619,1023.84814,0.8514678,2179.279,975.46466,3.9384181
0 days 00:00:05.370000,0 days 00:00:05.390000,0.36214408,-4.1610227,5.8829155,-0.01157035,-0.017509203,0.11801509,39.101208,-17.777155,-3.5711472,15.776563,31.110327,0.004146515,0.9830964,3.2464178,4.8646646,-2.785164,451.11136,1153.3217,-2.127934,1448.9155,1087.4761,1.569553,2198.5183,981.4836,5.5218945
0 days 00:00:05.380000,0 days 00:00:05.400000,0.37921596,-3.9265459,6.4822345,-0.010081343,-0.01776223,0.10663733,39.44226,-19.710539,-6.1893578,15.526893,30.997568,0.0045103696,1.2651954,2.800955,3.6258707,-3.2592452,450.782,1113.4333,-2.6312888,1420.757,1051.4451,-2.1532195,2197.3635,852.6386,4.253827
0 days 00:00:05.390000,0 days 00:00:05.410000,0.38047597,-3.3239126,6.043322,-0.0015957713,-0.01355578,0.09307024,39.399757,-21.959763,-7.3821054,15.985929,30.937977,0.0029548786,1.0556282,2.555407,2.9163404,-3.6788936,451.62827,1095.5842,-69.01621,1422.6996,1045.0367,-70.02434,2192.764,856.87225,-64.61939
0 days 00:00:05.400000,0 days 00:00:05.420000,0.38101658,-3.3048646,5.555177,-0.004451115,-0.011657844,0.07666155,39.208725,-22.881754,-6.430715,16.004515,0.0,0.0,0.0,0.0,0.0,0.0,449.82642,1029.2915,-135.30249,1409.6058,999.2836,-136.73235,2159.4114,847.09326,-133.29057
0 days 00:00:05.410000,0 days 00:00:05.430000,0.37796593,-3.6451795,6.411709,-0.011911032,-0.012876359,0.09221816,38.769745,-21.01659,-2.0784795,18.306295,0.0,0.0,0.0,0.0,0.0,0.0,450.09854,1022.04004,-201.0,1413.4171,981.86646,-201.0,2158.0803,882.9124,-201.0
0 days 00:00:05.420000,0 days 00:00:05.440000,0.37569007,-2.859913,5.611508,-0.012088328,-0.013292417,0.10411533,37.319134,-20.060183,1.2377262,21.222971,0.0,0.0,0.0,0.0,0.0,0.0,440.8423,1024.3073,-201.0,1407.2577,920.59064,-201.0,2173.4753,871.8099,-201.0
0 days 00:00:05.430000,0 days 00:00:05.450000,0.36665162,-1.8994226,4.29776,-0.0075025186,-0.013858661,0.108478345,36.176983,-18.493914,3.197217,27.011736,0.0,0.0,0.0,0.0,0.0,0.0,413.44604,1096.1162,-201.0,1399.3546,862.53546,-201.0,2197.1443,888.2656,-201.0
0 days 00:00:05.440000,0 days 00:00:05.460000,0.31493422,-4.536467,6.799132,-0.004721654,-0.020598227,0.10963646,35.496307,-12.031106,1.2915654,26.27175,0.0,0.0,0.0,0.0,0.0,0.0,420.57822,1175.8707,-201.0,1435.7474,999.77246,-201.0,2195.333,1033.1571,-201.0
0 days 00:00:05.450000,0 days 00:00:05.470000,0.2532047,-9.530345,12.830449,-0.0062774965,-0.027106056,0.08886232,34.95381,-1.9335333,-0.04061846,23.538706,0.0,0.0,0.0,0.0,0.0,0.0,496.53732,1251.5236,-201.0,1559.609,949.1738,-201.0,2460.8013,987.647,-201.0
0 days 00:00:05.460000,0 days 00:00:05.480000,0.18579124,-15.323772,21.799406,-0.02405641,-0.024410196,0.09297412,33.01028,6.1574273,0.5550776,20.235937,0.0,0.0,0.0,0.0,0.0,0.0,548.5321,1353.9486,-201.0,1664.9619,968.3289,-201.0,2737.6233,1031.613,-201.0
0 days 00:00:05.470000,0 days 00:00:05.490000,0.174002,-15.106854,21.745554,-0.026385576,-0.014052243,0.08252522,30.336527,4.9562316,6.5507255,22.915527,0.0,0.0,0.0,0.0,0.0,0.0,514.89716,1442.0186,-201.0,1636.7867,836.43317,-201.0,2815.828,1032.947,-201.0
0 days 00:00:05.480000,0 days 00:00:05.500000,0.17039184,-14.088408,20.087812,-0.032246362,-0.0015614616,0.07932376,27.735567,2.197593,12.97757,25.99602,0.0,0.0,0.0,0.0,0.0,0.0,811.6133,1359.4584,-201.0,1945.4298,1425.153,-201.0,3038.6316,1449.1832,-201.0
0 days 00:00:05.490000,0 days 00:00:05.510000,0.18686451,-13.49574,18.18281,-0.021650791,-0.0055800634,0.07148185,28.553324,1.5342193,11.04131,21.771643,0.0,0.0,0.0,0.0,0.0,0.0,792.1342,1202.6494,-201.0,1942.7892,1391.5762,-201.0,3047.746,1577.0692,-201.0
0 days 00:00:05.500000,0 days 00:00:05.520000,0.20435381,-14.657701,23.117928,-0.01210885,-0.009715561,0.06991075,31.332123,4.063106,5.363087,13.712204,0.0,0.0,0.0,0.0,0.0,0.0,824.7487,1114.6896,-201.0,1977.5253,1457.1846,-201.0,3083.7239,1541.9824,-201.0
0 days 00:00:05.510000,0 days 00:00:05.530000,0.21666186,-14.7608,27.778885,-0.008163525,-0.019796358,0.07469508,34.709507,7.2212987,-3.2298887,4.9321666,0.0,0.0,0.0,0.0,0.0,0.0,445.80112,1222.2599,-201.0,1488.0238,987.8908,-201.0,2704.8494,1088.527,-201.0
0 days 00:00:05.520000,0 days 00:00:05.540000,0.2227735,-13.978432,29.900442,-0.0097226435,-0.017738136,0.07025161,34.69971,9.750592,-5.066599,1.0750991,0.0,0.0,0.0,0.0,0.0,0.0,437.12668,1327.7526,-201.0,1368.3873,1144.736,-201.0,2452.3464,1146.7018,-201.0
0 days 00:00:05.530000,0 days 00:00:05.550000,0.20878637,-15.501694,30.58889,-0.016282408,-0.02027324,0.07035115,32.98915,14.15788,-5.2788186,0.17702222,0.0,0.0,0.0,0.0,0.0,0.0,538.0046,1458.6749,-201.0,1633.3461,1367.1547,-201.0,2562.1052,1351.1249,-201.0
0 days 00:00:05.540000,0 days 00:00:05.560000,0.2039188,-16.547876,27.961313,-0.014279454,-0.026321849,0.073338665,29.729248,16.567125,-2.762235,-3.1778374,0.0,0.0,0.0,0.0,0.0,0.0,617.2006,1561.5703,-201.0,1490.0629,1854.8314,-201.0,2474.7053,1483.974,-201.0
0 days 00:00:05.550000,0 days 00:00:05.570000,0.18596059,-17.893122,26.864119,-0.017148782,-0.025437042,0.06883011,26.26618,18.459015,0.68134695,-0.81312084,0.0,0.0,0.0,0.0,0.0,0.0,630.0546,1607.278,-201.0,1422.673,2009.5277,-201.0,2414.9539,1216.952,-201.0
0 days 00:00:05.560000,0 days 00:00:05.580000,0.17435054,-18.614311,27.161047,-0.026704663,-0.020547725,0.06885076,23.514936,19.195284,3.3072937,3.9580622,0.0,0.0,0.0,0.0,0.0,0.0,682.1156,1469.6678,-201.0,1341.742,1701.839,-201.0,2546.3196,999.76807,-201.0
0 days 00:00:05.570000,0 days 00:00:05.590000,0.16240753,-20.112284,31.231237,-0.032705035,-0.0048556216,0.055034976,20.069956,22.584259,3.0824287,13.069087,0.0,0.0,0.0,0.0,0.0,0.0,543.8339,1539.5646,-201.0,1457.4845,1296.9077,-201.0,2515.3816,982.133,-201.0
0 days 00:00:05.580000,0 days 00:00:05.600000,0.16697066,-21.052526,33.282646,-0.04516493,-0.00029528953,0.053695563,15.001831,27.059446,2.795716,21.193682,0.0,0.0,0.0,0.0,0.0,0.0,717.9816,1492.5023,-201.0,1679.0752,1144.5304,-201.0,2742.9485,935.8112,-201.0
0 days 00:00:05.590000,0 days 00:00:05.610000,0.18444347,-20.849405,32.327347,-0.051935554,0.0044583622,0.04576238,9.017455,31.276281,-1.8863617,28.152266,0.0,0.0,0.0,0.0,0.0,0.0,832.20996,1554.559,-201.0,1835.7167,1391.146,-201.0,2735.3518,1298.3746,-201.0
0 days 00:00:05.600000,0 days 00:00:05.620000,0.20446749,-19.496202,28.67038,-0.049674094,-0.00252006,0.06303619,5.118009,34.944164,-5.5137825,30.014702,0.0,0.0,0.0,0.0,0.0,0.0,891.2663,1316.8745,-201.0,1920.4137,1259.2396,-201.0,2847.5,1280.1254,-201.0
0 days 00:00:05.610000,0 days 00:00:05.630000,0.21890795,-17.841545,25.070333,-0.03620154,-0.005105453,0.06324497,3.0987275,36.981354,-8.918853,27.456627,0.0,0.0,0.0,0.0,0.0,0.0,866.486,1237.9406,-201.0,1951.4751,1143.6193,-201.0,2878.16,1212.654,-201.0
0 days 00:00:05.620000,0 days 00:00:05.640000,0.2218825,-16.832603,22.795273,-0.022379348,-0.008464973,0.06091233,2.741418,39.374695,-7.685606,22.829046,0.0,0.0,0.0,0.0,0.0,0.0,817.009,1222.0345,-201.0,1807.7272,1090.42,-201.0,2825.8887,833.6138,-201.0
0 days 00:00:05.630000,0 days 00:00:05.650000,0.2229005,-15.30822,21.182142,-0.018186944,-0.0077635073,0.049680028,1.0837005,39.80351,-6.9951057,22.36763,0.0,0.0,0.0,0.0,0.0,0.0,799.9012,1408.7076,-201.0,1826.4813,1176.5376,-201.0,2769.1663,1331.3278,-201.0
0 days 00:00:05.640000,0 days 00:00:05.660000,0.21903466,-14.370708,20.787552,-0.015387635,-0.0051533957,0.040197812,0.8691066,40.692085,-5.0590158,20.043226,0.0,0.0,0.0,0.0,0.0,0.0,622.1594,1445.5985,-201.0,1661.7764,1195.5803,-201.0,2608.0588,1455.9424,-201.0
0 days 00:00:05.650000,0 days 00:00:05.670000,0.2055666,-15.15215,21.769236,-0.021825166,-0.007460493,0.05797592,1.7492641,41.534496,-3.272151,14.841998,0.0,0.0,0.0,0.0,0.0,0.0,523.4013,1576.4198,-201.0,1601.8989,1182.2281,-201.0,2577.6902,1258.5217,-201.0
0 days 00:00:05.660000,0 days 00:00:05.680000,0.18683057,-16.921474,23.88241,-0.024811849,-0.008504749,0.07459462,5.708395,38.49266,1.2177566,10.504232,0.0,0.0,0.0,0.0,0.0,0.0,533.50604,1502.8903,-201.0,1584.7257,1293.5037,-201.0,2531.368,852.0949,-201.0
0 days 00:00:05.670000,0 days 00:00:05.690000,0.17015266,-19.634077,26.48439,-0.036726486,-0.008923653,0.10506841,9.1863785,34.806953,6.5894294,6.89605,0.0,0.0,0.0,0.0,0.0,0.0,681.0574,1637.5848,-201.0,1775.4498,1299.1735,-201.0,2691.8196,851.74896,-201.0
0 days 00:00:05.680000,0 days 00:00:05.700000,0.16962409,-16.851564,24.157629,-0.035305724,-0.0048590633,0.10528674,9.3032255,26.431051,13.121544,5.4817605,0.0,0.0,0.0,0.0,0.0,0.0,741.3804,1584.4629,-201.0,1854.1217,1114.7665,-201.0,2743.218,975.4001,-201.0
0 days 00:00:05.690000,0 days 00:00:05.710000,0.20497833,-13.917525,20.0275,-0.04127257,-0.0033168204,0.090361096,8.47956,20.2519,18.076292,1.7464647,0.0,0.0,0.0,0.0,0.0,0.0,910.93414,1492.755,-201.0,2017.7174,947.08124,-201.0,2934.2039,1013.6773,-201.0
0 days 00:00:05.700000,0 days 00:00:05.720000,0.26261187,-10.937579,18.01618,-0.02890254,-0.013308388,0.08575976,10.5787735,14.653832,16.24728,1.4572684,0.0,0.0,0.0,0.0,0.0,0.0,770.70795,1222.9088,-201.0,1859.5396,785.42865,-201.0,2851.2249,900.65826,-201.0
0 days 00:00:05.710000,0 days 00:00:05.730000,0.3404987,-9.791714,17.494864,-0.016418317,-0.021032361,0.085961066,14.589154,9.1300535,9.963542,1.6382016,0.0,0.0,0.0,0.0,0.0,0.0,589.5645,1060.4694,-201.0,1625.4385,799.49347,-201.0,2690.5857,1000.0197,-201.0
0 days 00:00:05.720000,0 days 00:00:05.740000,0.4052231,-7.9201217,17.708359,-0.0011142016,-0.024444029,0.11078501,16.842012,2.4920137,2.5468128,2.7119915,0.0,0.0,0.0,0.0,0.0,0.0,437.1912,946.1822,-201.0,1478.416,692.19025,-201.0,2619.1306,889.4235,-201.0
0 days 00:00:05.730000,0 days 00:00:05.750000,0.44243374,-4.107124,13.545113,-0.00084133,-0.014100681,0.11990634,16.038258,-5.864883,-0.24345823,5.7053084,0.0,0.0,0.0,0.0,0.0,0.0,464.88745,960.42474,-201.0,1474.4679,780.1491,-201.0,2628.3997,983.01416,-201.0
0 days 00:00:05.740000,0 days 00:00:05.760000,0.4563252,-3.5420265,12.532954,-0.011569802,-0.011489235,0.13312201,16.640257,-10.632908,-1.9219003,7.04965,0.0,0.0,0.0,0.0,0.0,0.0,474.65927,890.54565,-201.0,1474.4629,770.73517,-201.0,2592.3064,948.6774,-201.0
0 days 00:00:05.750000,0 days 00:00:05.770000,0.44754997,-3.3742154,13.135392,-0.016132645,-0.008093578,0.13769418,18.436424,-12.375728,-3.6419,9.933621,0.0,0.0,0.0,0.0,0.0,0.0,490.59363,948.67505,-201.0,1486.1753,884.9201,-201.0,2524.9167,1179.2404,-201.0
0 days 00:00:05.760000,0 days 00:00:05.780000,0.429162,-4.553856,15.92114,-0.018371804,-0.01046837,0.1308556,20.293665,-10.995099,-5.603207,9.208265,0.0,0.0,0.0,0.0,0.0,0.0,486.3362,974.16943,-201.0,1485.8807,924.6556,-201.0,2469.8499,1288.853,-201.0
0 days 00:00:05.770000,0 days 00:00:05.790000,0.39841488,-4.7427745,17.392618,-0.01487235,-0.009728216,0.11633426,20.351532,-7.9739213,-6.091581,8.373595,0.0,0.0,0.0,0.0,0.0,0.0,487.69003,1018.97235,-201.0,1464.0162,993.3669,-201.0,2421.8054,1250.084,-201.0
0 days 00:00:05.780000,0 days 00:00:05.800000,0.35904464,-6.3926888,18.484972,-0.026319036,-0.005540267,0.09195059,18.896109,-4.48911,-4.4576645,8.884576,0.0,0.0,0.0,0.0,0.0,0.0,496.2827,1015.5525,-201.0,1475.4281,975.9637,-201.0,2541.842,907.2657,-201.0
0 days 00:00:05.790000,0 days 00:00:05.810000,0.3457186,-6.804239,18.097101,-0.030764207,-0.0005248273,0.07500302,17.394766,-3.960598,-4.032017,8.585426,0.0,0.0,0.0,0.0,0.0,0.0,519.95435,1101.1154,-201.0,1506.7789,1042.6757,-201.0,2526.7744,874.2996,-201.0
0 days 00:00:05.800000,0 days 00:00:05.820000,0.32300222,-7.085793,17.952433,-0.028527057,0.00022387349,0.06845797,16.83554,-3.3318436,-3.5708542,8.490743,0.0,0.0,0.0,0.0,0.0,0.0,520.0656,1139.702,-201.0,1533.3755,1011.29095,-201.0,2619.1594,812.20953,-201.0
0 days 00:00:05.810000,0 days 00:00:05.830000,0.31308758,-7.9912887,18.32284,-0.015790412,-0.0052211247,0.07523321,20.032515,-3.549544,-4.1379247,4.6141086,0.0,0.0,0.0,0.0,0.0,0.0,518.64044,1175.6075,-201.0,1545.2865,1061.3212,-201.0,2612.9216,895.7098,-201.0
0 days 00:00:05.820000,0 days 00:00:05.840000,0.28210142,-12.013362,21.503418,-0.018365785,-0.015370105,0.08515048,24.044884,2.0887518,-2.3997638,1.0817795,0.0,0.0,0.0,0.0,0.0,0.0,549.3104,1189.5273,-201.0,1586.0424,1017.2673,-201.0,2720.2244,742.9251,-201.0
0 days 00:00:05.830000,0 days 00:00:05.850000,0.25673413,-13.915345,22.118607,-0.02176979,-0.013637338,0.091148295,23.5812,6.3122516,-0.08096234,-1.1862841,0.0,0.0,0.0,0.0,0.0,0.0,548.72955,1202.145,-201.0,1558.2843,1094.3314,-201.0,2749.9353,676.6777,-201.0
0 days 00:00:05.840000,0 days 00:00:05.860000,0.25505257,-14.592793,22.476013,-0.027810587,-0.017774185,0.08414799,21.158823,9.667487,3.8853683,-1.9892124,0.0,0.0,0.0,0.0,0.0,0.0,537.8954,1196.0088,-201.0,1551.6595,1155.4996,-201.0,2602.8477,776.80695,-201.0
0 days 00:00:05.850000,0 days 00:00:05.870000,0.26802686,-12.229518,19.825272,-0.02182764,-0.015699867,0.07757009,19.29785,7.6591935,5.548355,0.71948403,0.0,0.0,0.0,0.0,0.0,0.0,464.56128,1117.4088,-201.0,1452.833,1116.6282,-201.0,2456.3943,892.84,-201.0
0 days 00:00:05.860000,0 days 00:00:05.880000,0.28876206,-12.377503,22.348314,-0.016914656,-0.021993602,0.07304113,24.681055,4.0806427,5.0257974,2.824054,0.0,0.0,0.0,0.0,0.0,0.0,470.63354,1120.1979,-201.0,1517.4762,1015.5683,-201.0,2506.0212,933.4455,-201.0
0 days 00:00:05.870000,0 days 00:00:05.890000,0.31707576,-11.460785,21.822031,-0.02124299,-0.022580018,0.07723527,23.042246,2.3502645,5.0017037,3.1665828,0.0,0.0,0.0,0.0,0.0,0.0,458.5995,1053.5927,-201.0,1518.5038,821.7653,-201.0,2594.967,847.64087,-201.0
0 days 00:00:05.880000,0 days 00:00:05.900000,0.29906484,-13.29438,25.61321,-0.028047442,-0.020871976,0.09524878,24.202375,3.4381065,2.549922,3.614167,0.0,0.0,0.0,0.0,0.0,0.0,481.53345,1059.7295,-201.0,1585.5135,790.6845,-201.0,2759.3992,730.52277,-201.0
0 days 00:00:05.890000,0 days 00:00:05.910000,0.28403178,-13.483264,25.504171,-0.033570755,-0.020776637,0.09688396,23.036264,4.2001386,0.35665083,4.223554,0.0,0.0,0.0,0.0,0.0,0.0,478.00235,1027.8506,-201.0,1576.704,777.4205,-201.0,2745.3547,733.559,-201.0
0 days 00:00:05.900000,0 days 00:00:05.920000,0.24410594,-13.751468,25.098425,-0.02819477,-0.01922855,0.08658742,28.143484,2.821376,-1.2311832,7.9973183,0.0,0.0,0.0,0.0,0.0,0.0,490.49878,1058.1359,-201.0,1582.7692,802.08673,-201.0,2854.9626,730.32007,-201.0
0 days 00:00:05.910000,0 days 00:00:05.930000,0.23462123,-13.047572,23.418121,-0.023214629,-0.021467665,0.076381475,28.531149,2.7194498,2.0065558,10.330138,0.0,0.0,0.0,0.0,0.0,0.0,542.46027,1137.4269,-201.0,1613.6539,768.38165,-201.0,2898.1228,741.5335,-201.0
0 days 00:00:05.920000,0 days 00:00:05.940000,0.22253947,-11.017158,18.290583,-0.013011243,-0.0155246025,0.0815807,25.940155,1.1946661,4.914553,10.35122,0.0,0.0,0.0,0.0,0.0,0.0,552.38983,1227.6857,-201.0,1627.3375,826.2415,-201.0,2894.72,682.564,-201.0
0 days 00:00:05.930000,0 days 00:00:05.950000,0.22454081,-10.194474,18.17808,-0.02499049,-0.018232899,0.09281812,24.86061,-0.48563704,4.3070006,8.174773,0.0,0.0,0.0,0.0,0.0,0.0,567.6613,1287.8073,-201.0,1676.2671,867.95245,-201.0,2555.628,1657.7528,-201.0
0 days 00:00:05.940000,0 days 00:00:05.960000,0.22890037,-9.45684,16.19454,-0.017524058,-0.020540485,0.08737882,24.971176,-3.262048,4.7229743,2.830045,0.0,0.0,0.0,0.0,0.0,0.0,527.0948,1226.6815,-201.0,1684.9366,884.38995,-201.0,2558.4915,1643.9551,-201.0
0 days 00:00:05.950000,0 days 00:00:05.970000,0.22668266,-11.436222,19.150528,-0.029529447,-0.024723068,0.077493854,24.356138,0.76007813,6.9608192,2.5115461,0.0,0.0,0.0,0.0,0.0,0.0,599.76495,1184.8785,-201.0,1730.7885,778.6704,-201.0,2586.142,1588.6187,-201.0
0 days 00:00:05.960000,0 days 00:00:05.980000,0.20466025,-13.953471,21.104733,-0.02884083,-0.0176349,0.061101522,19.857355,10.181767,9.877754,5.040403,0.0,0.0,0.0,0.0,0.0,0.0,650.6016,1329.9146,-201.0,1736.714,769.52875,-201.0,2903.877,508.45346,-201.0
0 days 00:00:05.970000,0 days 00:00:05.990000,0.19641674,-15.204753,22.606812,-0.038856123,-0.014536932,0.049903214,13.476323,20.362394,8.396257,7.8732734,0.0,0.0,0.0,0.0,0.0,0.0,726.4568,1386.0103,-201.0,1784.9965,855.29474,-201.0,2867.9749,707.50635,-201.0
0 days 00:00:05.980000,0 days 00:00:06,0.1920063,-17.117495,25.853365,-0.046149563,-0.009895795,0.060390834,8.284253,26.762945,4.9081473,12.480186,0.0,0.0,0.0,0.0,0.0,0.0,724.022,1490.0277,-201.0,1791.6631,898.14404,-201.0,2885.8506,766.7524,-201.0
0 days 00:00:05.990000,0 days 00:00:06.010000,0.18760537,-19.29241,28.022118,-0.053984135,-0.0046606553,0.068789124,5.677461,30.498465,3.0288115,19.085398,0.0,0.0,0.0,0.0,0.0,0.0,806.50543,1317.7845,-201.0,1851.6217,834.1289,-201.0,2945.327,736.0866,-201.0
0 days 00:00:06,0 days 00:00:06.020000,0.19515991,-20.648832,29.274803,-0.058081422,-0.0038115392,0.0914224,3.6184819,34.449,1.0458518,27.1783,0.0,0.0,0.0,0.0,0.0,0.0,876.33154,1329.0499,-201.0,1835.0499,798.97266,-201.0,2993.388,512.4168,-201.0
0 days 00:00:06.010000,0 days 00:00:06.030000,0.20860259,-19.33167,27.216806,-0.045660183,-0.0042831996,0.08551735,2.6092582,37.940052,0.7985447,27.614372,0.0,0.0,0.0,0.0,0.0,0.0,813.7116,1453.7684,-201.0,1816.0497,844.5124,-201.0,2999.744,479.15573,-201.0
0 days 00:00:06.020000,0 days 00:00:06.040000,0.22443368,-15.464142,22.389288,-0.023860594,-0.0086865565,0.085717045,0.816322,38.334145,-1.1679481,20.477575,0.0,0.0,0.0,0.0,0.0,0.0,749.6704,1682.7662,-201.0,1762.1118,907.64746,-201.0,2972.0027,419.6605,-201.0
0 days 00:00:06.030000,0 days 00:00:06.050000,0.22509061,-13.657738,20.303268,-0.024100974,-0.004924876,0.080367625,0.12553622,36.558105,0.04811144,13.965768,0.0,0.0,0.0,0.0,0.0,0.0,701.0949,1735.2565,-201.0,1739.9264,983.8492,-201.0,2913.0007,293.81265,-201.0
0 days 00:00:06.040000,0 days 00:00:06.060000,0.22845675,-14.265945,20.331896,-0.033294536,-0.0047158855,0.07197589,-0.8594406,36.98506,1.5767981,13.945305,0.0,0.0,0.0,0.0,0.0,0.0,639.58057,1566.7955,-201.0,1667.5897,1006.2487,-201.0,2660.132,623.8989,-201.0
0 days 00:00:06.050000,0 days 00:00:06.070000,0.22681896,-14.541794,20.558262,-0.03890907,-0.0048396136,0.08177798,-1.2519811,37.419266,1.100948,18.838884,0.0,0.0,0.0,0.0,0.0,0.0,587.73456,1640.3414,-201.0,1634.065,1065.67,-201.0,2685.2483,1096.2771,-201.0
0 days 00:00:06.060000,0 days 00:00:06.080000,0.22331117,-15.162605,21.894793,-0.04320996,-0.0031415038,0.072750784,-2.7508898,37.663853,1.3989621,23.658104,0.0,0.0,0.0,0.0,0.0,0.0,700.11993,1784.0846,-201.0,1614.1754,1096.0658,-201.0,2710.1963,1246.7557,-201.0
0 days 00:00:06.070000,0 days 00:00:06.090000,0.21877158,-14.662941,21.641373,-0.03732432,-0.0013070325,0.07323301,-2.5316436,38.32844,0.23476069,24.75768,0.0,0.0,0.0,0.0,0.0,0.0,709.96783,1751.1134,-201.0,1603.6904,1068.6659,-201.0,2818.487,1077.4281,-201.0
0 days 00:00:06.080000,0 days 00:00:06.100000,0.21917303,-15.678528,22.531034,-0.04139817,0.0014637109,0.05429483,-2.113966,40.103626,0.9385026,25.249975,0.0,0.0,0.0,0.0,0.0,0.0,642.7458,1562.8729,-201.0,1557.9996,1066.066,-201.0,2651.719,993.7085,-201.0
0 days 00:00:06.090000,0 days 00:00:06.110000,0.2273127,-15.098155,20.949125,-0.031188028,-0.0040504388,0.044235393,-1.827303,41.86105,-2.1492853,25.593164,0.0,0.0,0.0,0.0,0.0,0.0,386.7106,1326.6163,-201.0,1486.1611,951.33673,-201.0,2471.0947,1224.9,-201.0
0 days 00:00:06.100000,0 days 00:00:06.120000,0.23297818,-15.298436,20.404072,-0.03637245,-0.010413174,0.041690934,-3.0834808,41.823597,-3.707114,23.318808,0.0,0.0,0.0,0.0,0.0,0.0,466.32007,1373.3712,-201.0,1596.4535,868.0002,-201.0,2616.6755,1054.5729,-201.0
0 days 00:00:06.110000,0 days 00:00:06.130000,0.23317535,-15.12543,21.343332,-0.033861954,-0.00780753,0.051133778,-2.6304398,39.412632,-3.9629734,23.582212,0.0,0.0,0.0,0.0,0.0,0.0,470.45938,1401.7789,-201.0,1617.8403,776.0747,-201.0,2728.174,712.0712,-201.0
0 days 00:00:06.120000,0 days 00:00:06.140000,0.23423032,-15.671994,22.473846,-0.038098115,-0.0022454995,0.057226554,-1.1671406,37.365643,-1.2915953,22.594625,0.0,0.0,0.0,0.0,0.0,0.0,511.53207,1644.1986,-201.0,1708.7958,808.0864,-201.0,2921.7988,525.5848,-201.0
0 days 00:00:06.130000,0 days 00:00:06.150000,0.22407079,-16.168818,23.597952,-0.031657904,0.005304476,0.053769592,1.415383,34.72673,2.1897295,23.97644,0.0,0.0,0.0,0.0,0.0,0.0,416.05603,1658.623,-201.0,1623.1147,859.6194,-201.0,2866.594,1194.7216,-201.0
0 days 00:00:06.140000,0 days 00:00:06.160000,0.20875303,-17.527945,24.917597,-0.043282777,0.00030369157,0.04740086,3.3818328,33.108356,5.9611945,21.712425,0.0,0.0,0.0,0.0,0.0,0.0,502.3859,1927.8011,-201.0,1656.2089,933.5289,-201.0,2907.5684,1267.3658,-201.0
0 days 00:00:06.150000,0 days 00:00:06.170000,0.18135588,-17.58245,25.99321,-0.0525647,-0.0012523207,0.0568323,5.412485,27.255785,10.366792,19.74697,0.0,0.0,0.0,0.0,0.0,0.0,471.98218,1720.3822,-140.80203,1585.412,843.178,-141.85526,2871.8445,2096.486,-143.80528
